"id_location";"id_client";"code_client";"prenom";"nom";"email";"id_ville";"ville";"id_pays";"pays";"code_pays";"id_temps";"date_location";"annee";"mois";"jour";"trimestre";"id_contenu";"id_categorie_film";"id_langue_film";"acteur_principal";"date_retour";"montant"
16087;286;V286L291;VELMA;LUCAS;VELMA.LUCAS@sakilacustomer.org;152;Effon-Alaiye;69;Nigeria;"36CA";16087;2022-05-25;2022;5;25;2;16087;14;1;6;20220602;6.99
16088;287;B287M292;BECKY;MILES;BECKY.MILES@sakilacustomer.org;522;Tambaram;44;India;CF87;16088;2022-05-28;2022;5;28;2;16088;6;1;122;20220530;0.99
16090;287;B287M292;BECKY;MILES;BECKY.MILES@sakilacustomer.org;522;Tambaram;44;India;CF87;16090;2022-05-30;2022;5;30;2;16090;6;1;89;20220604;2.99
16098;291;T291H296;TONI;HOLT;TONI.HOLT@sakilacustomer.org;433;Roanoke;103;United States;C5AB;16098;2022-05-31;2022;5;31;2;16098;6;1;45;20220603;2.99
16104;295;D295B300;DAISY;BATES;DAISY.BATES@sakilacustomer.org;274;Kolpino;80;Russian Federation;F3B2;16104;2022-05-27;2022;5;27;2;16104;8;1;121;20220605;3.99
16113;299;J299G304;JAMES;GANNON;JAMES.GANNON@sakilacustomer.org;205;Hiroshima;50;Japan;"3793";16113;2022-05-28;2022;5;28;2;16113;3;1;80;20220604;8.99
16117;301;R301B306;ROBERT;BAUGHMAN;ROBERT.BAUGHMAN@sakilacustomer.org;254;Kaliningrad;80;Russian Federation;F3B2;16117;2022-05-25;2022;5;25;2;16117;1;1;40;20220530;4.99
16138;310;D310C315;DANIEL;CABRAL;DANIEL.CABRAL@sakilacustomer.org;215;Ibirit;15;Brazil;CD6C;16138;2022-05-25;2022;5;25;2;16138;5;1;150;20220527;0.99
16142;311;P311T316;PAUL;TROUT;PAUL.TROUT@sakilacustomer.org;286;Kursk;80;Russian Federation;F3B2;16142;2022-05-30;2022;5;30;2;16142;7;1;11;20220606;3.99
16145;312;M312R317;MARK;RINEHART;MARK.RINEHART@sakilacustomer.org;515;Tabuk;82;Saudi Arabia;"36A3";16145;2022-05-28;2022;5;28;2;16145;15;1;180;20220601;0.99
16146;312;M312R317;MARK;RINEHART;MARK.RINEHART@sakilacustomer.org;515;Tabuk;82;Saudi Arabia;"36A3";16146;2022-05-31;2022;5;31;2;16146;11;1;161;20220602;4.99
16149;313;D313M318;DONALD;MAHON;DONALD.MAHON@sakilacustomer.org;166;Ezhou;23;China;C5FF;16149;2022-05-29;2022;5;29;2;16149;14;1;134;20220530;2.99
16157;316;S316C321;STEVEN;CURLEY;STEVEN.CURLEY@sakilacustomer.org;336;Miraj;44;India;CF87;16157;2022-05-28;2022;5;28;2;16157;5;1;187;20220604;8.99
16172;324;G324C329;GARY;COY;GARY.COY@sakilacustomer.org;591;Yuzhou;23;China;C5FF;16172;2022-05-28;2022;5;28;2;16172;9;1;168;20220606;3.99
16182;331;E331R336;ERIC;ROBERT;ERIC.ROBERT@sakilacustomer.org;457;Santa F;6;Argentina;E7F8;16182;2022-05-30;2022;5;30;2;16182;3;1;185;20220531;2.99
16186;334;R334M339;RAYMOND;MCWHORTER;RAYMOND.MCWHORTER@sakilacustomer.org;505;Sumqayit;10;Azerbaijan;"7C3E";16186;2022-05-24;2022;5;24;2;16186;8;1;188;20220530;6.99
16191;338;D338G343;DENNIS;GILMAN;DENNIS.GILMAN@sakilacustomer.org;392;Paarl;85;South Africa;"1251";16191;2022-05-28;2022;5;28;2;16191;7;1;180;20220601;0.99
16207;352;A352C357;ALBERT;CROUSE;ALBERT.CROUSE@sakilacustomer.org;52;Bamenda;19;Cameroon;"890D";16207;2022-05-29;2022;5;29;2;16207;16;1;10;20220601;2.99
16209;354;J354N359;JUSTIN;NGO;JUSTIN.NGO@sakilacustomer.org;461;Santo Andr;15;Brazil;CD6C;16209;2022-05-25;2022;5;25;2;16209;6;1;172;20220527;0.99
16210;354;J354N359;JUSTIN;NGO;JUSTIN.NGO@sakilacustomer.org;461;Santo Andr;15;Brazil;CD6C;16210;2022-05-26;2022;5;26;2;16210;4;1;85;20220602;1.99
16217;358;S358M363;SAMUEL;MARLOW;SAMUEL.MARLOW@sakilacustomer.org;429;Ranchi;44;India;CF87;16217;2022-05-30;2022;5;30;2;16217;15;1;196;20220601;4.99
16221;360;R360M365;RALPH;MADRIGAL;RALPH.MADRIGAL@sakilacustomer.org;32;Arecibo;77;Puerto Rico;"08FB";16221;2022-05-28;2022;5;28;2;16221;9;1;193;20220603;0.99
16224;361;L361L366;LAWRENCE;LAWTON;LAWRENCE.LAWTON@sakilacustomer.org;585;Yaound;19;Cameroon;"890D";16224;2022-05-31;2022;5;31;2;16224;14;1;34;20220604;4.99
16227;364;B364V369;BENJAMIN;VARNEY;BENJAMIN.VARNEY@sakilacustomer.org;188;Guadalajara;60;Mexico;C350;16227;2022-05-27;2022;5;27;2;16227;5;1;63;20220603;5.99
16229;365;B365S370;BRUCE;SCHWARZ;BRUCE.SCHWARZ@sakilacustomer.org;377;Okinawa;50;Japan;"3793";16229;2022-05-26;2022;5;26;2;16229;16;1;34;20220527;4.99
16236;368;H368A373;HARRY;ARCE;HARRY.ARCE@sakilacustomer.org;356;Najafabad;46;Iran;"37F2";16236;2022-05-30;2022;5;30;2;16236;8;1;163;20220603;2.99
16242;371;B371P376;BILLY;POULIN;BILLY.POULIN@sakilacustomer.org;98;Cabuyao;75;Philippines;EEF5;16242;2022-05-26;2022;5;26;2;16242;2;1;41;20220604;6.99
16061;272;K272C277;KAY;CALDWELL;KAY.CALDWELL@sakilacustomer.org;584;Yantai;23;China;C5FF;16061;2022-05-31;2022;5;31;2;16061;7;1;96;20220606;6.99
16064;273;P273L278;PRISCILLA;LOWE;PRISCILLA.LOWE@sakilacustomer.org;445;Salamanca;60;Mexico;C350;16064;2022-05-30;2022;5;30;2;16064;5;1;78;20220601;0.99
16071;275;C275B280;CAROLE;BARNETT;CAROLE.BARNETT@sakilacustomer.org;404;Peoria;103;United States;C5AB;16071;2022-05-27;2022;5;27;2;16071;6;1;112;20220529;2.99
16072;276;B276G281;BRANDY;GRAVES;BRANDY.GRAVES@sakilacustomer.org;573;Warren;103;United States;C5AB;16072;2022-05-29;2022;5;29;2;16072;10;1;122;20220605;3.99
16076;279;D279S284;DIANNE;SHELTON;DIANNE.SHELTON@sakilacustomer.org;514;Tabriz;46;Iran;"37F2";16076;2022-05-30;2022;5;30;2;16076;6;1;125;20220607;2.99
16094;288;B288C293;BOBBIE;CRAIG;BOBBIE.CRAIG@sakilacustomer.org;563;Valle de Santiago;60;Mexico;C350;16094;2022-05-28;2022;5;28;2;16094;1;1;193;20220601;5.99
16095;290;K290C295;KRISTINA;CHAMBERS;KRISTINA.CHAMBERS@sakilacustomer.org;562;Valle de la Pascua;104;Venezuela;"910F";16095;2022-05-26;2022;5;26;2;16095;5;1;186;20220601;2.99
16102;293;M293F298;MAE;FLETCHER;MAE.FLETCHER@sakilacustomer.org;146;Donostia-San Sebastin;87;Spain;C7D4;16102;2022-05-31;2022;5;31;2;16102;4;1;178;20220609;8.99
16108;296;R296H301;RAMONA;HALE;RAMONA.HALE@sakilacustomer.org;400;Patiala;44;India;CF87;16108;2022-05-30;2022;5;30;2;16108;14;1;125;20220607;2.99
16114;300;J300F305;JOHN;FARNSWORTH;JOHN.FARNSWORTH@sakilacustomer.org;398;Parbhani;44;India;CF87;16114;2022-05-27;2022;5;27;2;16114;12;1;73;20220602;0.99
16116;300;J300F305;JOHN;FARNSWORTH;JOHN.FARNSWORTH@sakilacustomer.org;398;Parbhani;44;India;CF87;16116;2022-05-31;2022;5;31;2;16116;1;1;90;20220608;4.99
16121;302;M302S307;MICHAEL;SILVERMAN;MICHAEL.SILVERMAN@sakilacustomer.org;536;Tiefa;23;China;C5FF;16121;2022-05-25;2022;5;25;2;16121;16;1;173;20220531;5.99
16126;304;D304R309;DAVID;ROYAL;DAVID.ROYAL@sakilacustomer.org;99;Callao;74;Peru;AD7D;16126;2022-05-27;2022;5;27;2;16126;15;1;68;20220528;0.99
16132;307;J307J312;JOSEPH;JOY;JOSEPH.JOY@sakilacustomer.org;25;Angra dos Reis;15;Brazil;CD6C;16132;2022-05-28;2022;5;28;2;16132;1;1;155;20220531;4.99
16134;307;J307J312;JOSEPH;JOY;JOSEPH.JOY@sakilacustomer.org;25;Angra dos Reis;15;Brazil;CD6C;16134;2022-05-30;2022;5;30;2;16134;10;1;12;20220609;6.99
16137;309;C309G314;CHRISTOPHER;GRECO;CHRISTOPHER.GRECO@sakilacustomer.org;91;Brescia;49;Italy;"1E74";16137;2022-05-29;2022;5;29;2;16137;10;1;10;20220530;0.99
16144;312;M312R317;MARK;RINEHART;MARK.RINEHART@sakilacustomer.org;515;Tabuk;82;Saudi Arabia;"36A3";16144;2022-05-26;2022;5;26;2;16144;13;1;188;20220531;4.99
16160;318;B318W323;BRIAN;WYMAN;BRIAN.WYMAN@sakilacustomer.org;97;Bydgoszcz;76;Poland;E492;16160;2022-05-26;2022;5;26;2;16160;13;1;198;20220604;9.99
16202;348;R348Q353;ROGER;QUINTANILLA;ROGER.QUINTANILLA@sakilacustomer.org;209;Hsichuh;92;Taiwan;B053;16202;2022-05-29;2022;5;29;2;16202;12;1;101;20220604;0.99
16216;357;K357R362;KEITH;RICO;KEITH.RICO@sakilacustomer.org;90;Bratislava;84;Slovakia;"4D25";16216;2022-05-30;2022;5;30;2;16216;8;1;158;20220602;0.99
16237;369;F369W374;FRED;WHEAT;FRED.WHEAT@sakilacustomer.org;250;Jurez;60;Mexico;C350;16237;2022-05-25;2022;5;25;2;16237;7;1;51;20220530;4.99
16177;327;L327T332;LARRY;THRASHER;LARRY.THRASHER@sakilacustomer.org;5;Adana;97;Turkey;"2C55";16177;2022-05-28;2022;5;28;2;16177;13;1;110;20220604;6.99
16179;330;S330S335;SCOTT;SHELLEY;SCOTT.SHELLEY@sakilacustomer.org;42;Aurora;103;United States;C5AB;16179;2022-05-29;2022;5;29;2;16179;6;1;34;20220606;3.99
16187;334;R334M339;RAYMOND;MCWHORTER;RAYMOND.MCWHORTER@sakilacustomer.org;505;Sumqayit;10;Azerbaijan;"7C3E";16187;2022-05-27;2022;5;27;2;16187;9;1;159;20220605;8.99
16193;343;D343G348;DOUGLAS;GRAF;DOUGLAS.GRAF@sakilacustomer.org;335;Mexicali;60;Mexico;C350;16193;2022-05-25;2022;5;25;2;16193;8;1;88;20220531;3.99
16194;343;D343G348;DOUGLAS;GRAF;DOUGLAS.GRAF@sakilacustomer.org;335;Mexicali;60;Mexico;C350;16194;2022-05-27;2022;5;27;2;16194;3;1;35;20220604;3.99
16206;351;J351F356;JACK;FOUST;JACK.FOUST@sakilacustomer.org;597;Zeleznogorsk;80;Russian Federation;F3B2;16206;2022-05-31;2022;5;31;2;16206;1;1;125;20220607;1.99
16212;355;T355G360;TERRY;GRISSOM;TERRY.GRISSOM@sakilacustomer.org;331;Matsue;50;Japan;"3793";16212;2022-05-31;2022;5;31;2;16212;9;1;33;20220607;3.99
16239;369;F369W374;FRED;WHEAT;FRED.WHEAT@sakilacustomer.org;250;Jurez;60;Mexico;C350;16239;2022-05-30;2022;5;30;2;16239;7;1;36;20220601;0.99
16051;269;C269W274;CASSANDRA;WALTERS;CASSANDRA.WALTERS@sakilacustomer.org;446;Salinas;103;United States;C5AB;16051;2022-05-25;2022;5;25;2;16051;2;1;64;20220527;0.99
16065;274;N274J279;NAOMI;JENNINGS;NAOMI.JENNINGS@sakilacustomer.org;263;Karnal;44;India;CF87;16065;2022-05-25;2022;5;25;2;16065;14;1;8;20220529;2.99
16109;297;S297R302;SHERRI;RHODES;SHERRI.RHODES@sakilacustomer.org;9;Ahmadnagar;44;India;CF87;16109;2022-05-25;2022;5;25;2;16109;7;1;163;20220527;0.99
16249;373;L373L378;LOUIS;LEONE;LOUIS.LEONE@sakilacustomer.org;523;Tanauan;75;Philippines;EEF5;16249;2022-05-26;2022;5;26;2;16249;10;1;188;20220529;4.99
16259;379;C379C384;CARLOS;COUGHLIN;CARLOS.COUGHLIN@sakilacustomer.org;73;Bhavnagar;44;India;CF87;16259;2022-05-26;2022;5;26;2;16259;5;1;124;20220527;4.99
16295;397;J397S402;JIMMY;SCHRADER;JIMMY.SCHRADER@sakilacustomer.org;39;Atinsk;80;Russian Federation;F3B2;16295;2022-05-30;2022;5;30;2;16295;13;1;165;20220606;0.99
16318;409;R409M414;RODNEY;MOELLER;RODNEY.MOELLER@sakilacustomer.org;141;Deba Habe;69;Nigeria;"36CA";16318;2022-05-26;2022;5;26;2;16318;6;1;60;20220602;6.99
16320;411;N411C416;NORMAN;CURRIER;NORMAN.CURRIER@sakilacustomer.org;117;Cianjur;45;Indonesia;"9F5D";16320;2022-05-30;2022;5;30;2;16320;6;1;51;20220605;1.99
31687;244;V244H248;VIOLA;HANSON;VIOLA.HANSON@sakilacustomer.org;294;Lapu-Lapu;75;Philippines;EEF5;31687;2022-07-31;2022;7;31;3;31687;13;1;90;20220806;4.99
31737;250;J250F254;JO;FOWLER;JO.FOWLER@sakilacustomer.org;390;Oyo;69;Nigeria;"36CA";31737;2022-07-11;2022;7;11;3;31737;14;1;53;20220715;2.99
31801;257;M257D262;MARSHA;DOUGLAS;MARSHA.DOUGLAS@sakilacustomer.org;64;Beira;63;Mozambique;"82F8";31801;2022-07-12;2022;7;12;3;31801;9;1;127;20220720;5.99
31806;257;M257D262;MARSHA;DOUGLAS;MARSHA.DOUGLAS@sakilacustomer.org;64;Beira;63;Mozambique;"82F8";31806;2022-07-27;2022;7;27;3;31806;6;1;41;20220803;5.99
31815;258;M258F263;MYRTLE;FLEMING;MYRTLE.FLEMING@sakilacustomer.org;460;Santiago de los Caballeros;27;Dominican Republic;E274;31815;2022-07-08;2022;7;8;3;31815;7;1;189;20220714;5.99
31819;258;M258F263;MYRTLE;FLEMING;MYRTLE.FLEMING@sakilacustomer.org;460;Santiago de los Caballeros;27;Dominican Republic;E274;31819;2022-07-10;2022;7;10;3;31819;7;1;61;20220719;9.99
31848;261;D261B266;DEANNA;BYRD;DEANNA.BYRD@sakilacustomer.org;548;Tuguegarao;75;Philippines;EEF5;31848;2022-07-09;2022;7;9;3;31848;7;1;134;20220718;5.99
31886;264;G264M269;GWENDOLYN;MAY;GWENDOLYN.MAY@sakilacustomer.org;203;Higashiosaka;50;Japan;"3793";31886;2022-07-30;2022;7;30;3;31886;4;1;105;20220801;2.99
16251;374;J374H379;JEREMY;HURTADO;JEREMY.HURTADO@sakilacustomer.org;572;Vitria de Santo Anto;15;Brazil;CD6C;16251;2022-05-30;2022;5;30;2;16251;6;1;114;20220604;2.99
16257;376;R376G381;RANDY;GAITHER;RANDY.GAITHER@sakilacustomer.org;285;Kurgan;80;Russian Federation;F3B2;16257;2022-05-28;2022;5;28;2;16257;4;1;95;20220531;0.99
16258;378;E378C383;EUGENE;CULPEPPER;EUGENE.CULPEPPER@sakilacustomer.org;471;Shenzhen;23;China;C5FF;16258;2022-05-27;2022;5;27;2;16258;2;1;16;20220528;0.99
16261;380;R380B385;RUSSELL;BRINSON;RUSSELL.BRINSON@sakilacustomer.org;549;Tychy;76;Poland;E492;16261;2022-05-30;2022;5;30;2;16261;7;1;24;20220606;3.99
16267;383;M383B388;MARTIN;BALES;MARTIN.BALES@sakilacustomer.org;360;Namibe;4;Angola;F114;16267;2022-05-25;2022;5;25;2;16267;3;1;25;20220527;0.99
16273;385;P385H390;PHILLIP;HOLM;PHILLIP.HOLM@sakilacustomer.org;521;Tama;50;Japan;"3793";16273;2022-05-30;2022;5;30;2;16273;9;1;125;20220602;2.99
16275;386;T386T391;TODD;TAN;TODD.TAN@sakilacustomer.org;258;Kamjanets-Podilskyi;100;Ukraine;"0B82";16275;2022-05-28;2022;5;28;2;16275;3;1;75;20220604;7.99
16277;387;J387S392;JESSE;SCHILLING;JESSE.SCHILLING@sakilacustomer.org;315;Lubumbashi;25;Congo;FBD5;16277;2022-05-29;2022;5;29;2;16277;10;1;166;20220603;7.99
16280;388;C388M393;CRAIG;MORRELL;CRAIG.MORRELL@sakilacustomer.org;104;Cavite;75;Philippines;EEF5;16280;2022-05-25;2022;5;25;2;16280;8;1;176;20220526;4.99
16287;391;C391G396;CLARENCE;GAMEZ;CLARENCE.GAMEZ@sakilacustomer.org;229;Izumisano;50;Japan;"3793";16287;2022-05-26;2022;5;26;2;16287;9;1;197;20220601;5.99
16291;393;P393C398;PHILIP;CAUSEY;PHILIP.CAUSEY@sakilacustomer.org;278;Korolev;80;Russian Federation;F3B2;16291;2022-05-30;2022;5;30;2;16291;10;1;35;20220601;0.99
16299;399;D399I404;DANNY;ISOM;DANNY.ISOM@sakilacustomer.org;375;Okara;72;Pakistan;"6234";16299;2022-05-30;2022;5;30;2;16299;3;1;19;20220607;4.99
16312;405;L405S410;LEONARD;SCHOFIELD;LEONARD.SCHOFIELD@sakilacustomer.org;524;Tandil;6;Argentina;E7F8;16312;2022-05-29;2022;5;29;2;16312;10;1;35;20220607;4.99
16324;412;A412B417;ALLEN;BUTTERFIELD;ALLEN.BUTTERFIELD@sakilacustomer.org;208;Hoshiarpur;44;India;CF87;16324;2022-05-31;2022;5;31;2;16324;7;1;170;20220608;3.99
16337;420;J420L425;JACOB;LANCE;JACOB.LANCE@sakilacustomer.org;155;El Monte;103;United States;C5AB;16337;2022-05-29;2022;5;29;2;16337;5;1;9;20220601;4.99
16343;426;B426M431;BRADLEY;MOTLEY;BRADLEY.MOTLEY@sakilacustomer.org;418;Purnea (Purnia);44;India;CF87;16343;2022-05-28;2022;5;28;2;16343;8;1;65;20220603;0.99
16347;429;F429I434;FREDERICK;ISBELL;FREDERICK.ISBELL@sakilacustomer.org;547;Tsuyama;50;Japan;"3793";16347;2022-05-26;2022;5;26;2;16347;16;1;175;20220529;2.99
16350;429;F429I434;FREDERICK;ISBELL;FREDERICK.ISBELL@sakilacustomer.org;547;Tsuyama;50;Japan;"3793";16350;2022-05-29;2022;5;29;2;16350;10;1;196;20220531;4.99
31890;265;J265T270;JENNIE;TERRY;JENNIE.TERRY@sakilacustomer.org;378;Olomouc;26;Czech Republic;"289A";31890;2022-07-06;2022;7;6;3;31890;13;1;21;20220709;2.99
31895;265;J265T270;JENNIE;TERRY;JENNIE.TERRY@sakilacustomer.org;378;Olomouc;26;Czech Republic;"289A";31895;2022-07-10;2022;7;10;3;31895;10;1;59;20220718;9.99
31913;267;M267W272;MARGIE;WADE;MARGIE.WADE@sakilacustomer.org;298;Lengshuijiang;23;China;C5FF;31913;2022-07-11;2022;7;11;3;31913;7;1;148;20220713;0.99
16252;374;J374H379;JEREMY;HURTADO;JEREMY.HURTADO@sakilacustomer.org;572;Vitria de Santo Anto;15;Brazil;CD6C;16252;2022-05-30;2022;5;30;2;16252;7;1;105;20220602;0.99
16253;375;A375S380;AARON;SELBY;AARON.SELBY@sakilacustomer.org;348;Mwene-Ditu;25;Congo;FBD5;16253;2022-05-26;2022;5;26;2;16253;12;1;196;20220604;8.99
16263;381;B381B386;BOBBY;BOUDREAU;BOBBY.BOUDREAU@sakilacustomer.org;493;South Hill;5;Anguilla;"5437";16263;2022-05-27;2022;5;27;2;16263;12;1;98;20220530;2.99
16264;381;B381B386;BOBBY;BOUDREAU;BOBBY.BOUDREAU@sakilacustomer.org;493;South Hill;5;Anguilla;"5437";16264;2022-05-29;2022;5;29;2;16264;1;1;27;20220602;2.99
16276;387;J387S392;JESSE;SCHILLING;JESSE.SCHILLING@sakilacustomer.org;315;Lubumbashi;25;Congo;FBD5;16276;2022-05-26;2022;5;26;2;16276;9;1;85;20220603;4.99
16289;391;C391G396;CLARENCE;GAMEZ;CLARENCE.GAMEZ@sakilacustomer.org;229;Izumisano;50;Japan;"3793";16289;2022-05-30;2022;5;30;2;16289;14;1;61;20220608;7.99
16290;393;P393C398;PHILIP;CAUSEY;PHILIP.CAUSEY@sakilacustomer.org;278;Korolev;80;Russian Federation;F3B2;16290;2022-05-28;2022;5;28;2;16290;15;1;99;20220601;4.99
16297;399;D399I404;DANNY;ISOM;DANNY.ISOM@sakilacustomer.org;375;Okara;72;Pakistan;"6234";16297;2022-05-24;2022;5;24;2;16297;7;1;174;20220531;5.99
16300;400;B400H405;BRYAN;HARDISON;BRYAN.HARDISON@sakilacustomer.org;135;Dallas;103;United States;C5AB;16300;2022-05-25;2022;5;25;2;16300;14;1;92;20220602;3.99
16302;400;B400H405;BRYAN;HARDISON;BRYAN.HARDISON@sakilacustomer.org;135;Dallas;103;United States;C5AB;16302;2022-05-28;2022;5;28;2;16302;10;1;1;20220604;1.99
16308;403;M403W408;MIKE;WAY;MIKE.WAY@sakilacustomer.org;564;Valparai;44;India;CF87;16308;2022-05-27;2022;5;27;2;16308;14;1;149;20220530;2.99
16315;408;M408M413;MANUEL;MURRELL;MANUEL.MURRELL@sakilacustomer.org;230;Jaffna;88;Sri Lanka;"3764";16315;2022-05-24;2022;5;24;2;16315;3;1;182;20220601;3.99
16322;412;A412B417;ALLEN;BUTTERFIELD;ALLEN.BUTTERFIELD@sakilacustomer.org;208;Hoshiarpur;44;India;CF87;16322;2022-05-27;2022;5;27;2;16322;5;1;138;20220531;4.99
16326;413;M413Y418;MARVIN;YEE;MARVIN.YEE@sakilacustomer.org;71;Berhampore (Baharampur);44;India;CF87;16326;2022-05-30;2022;5;30;2;16326;7;1;114;20220603;4.99
16330;416;J416P421;JEFFERY;PINSON;JEFFERY.PINSON@sakilacustomer.org;134;Dadu;72;Pakistan;"6234";16330;2022-05-26;2022;5;26;2;16330;6;1;6;20220527;0.99
16333;417;T417E422;TRAVIS;ESTEP;TRAVIS.ESTEP@sakilacustomer.org;16;al-Qatif;82;Saudi Arabia;"36A3";16333;2022-05-26;2022;5;26;2;16333;2;1;132;20220530;4.99
16345;428;H428K433;HERBERT;KRUGER;HERBERT.KRUGER@sakilacustomer.org;510;Syktyvkar;80;Russian Federation;F3B2;16345;2022-05-28;2022;5;28;2;16345;15;1;87;20220605;4.99
16351;430;R430H435;RAY;HOULE;RAY.HOULE@sakilacustomer.org;150;Dzerzinsk;80;Russian Federation;F3B2;16351;2022-05-25;2022;5;25;2;16351;12;1;56;20220530;2.99
16355;432;E432B437;EDWIN;BURK;EDWIN.BURK@sakilacustomer.org;364;Newcastle;85;South Africa;"1251";16355;2022-05-28;2022;5;28;2;16355;1;1;111;20220606;5.99
16357;433;D433B438;DON;BONE;DON.BONE@sakilacustomer.org;351;Naala-Porto;63;Mozambique;"82F8";16357;2022-05-25;2022;5;25;2;16357;11;1;39;20220603;8.99
16363;436;T436Q441;TROY;QUIGLEY;TROY.QUIGLEY@sakilacustomer.org;565;Vancouver;20;Canada;"317E";16363;2022-05-26;2022;5;26;2;16363;11;1;125;20220531;3.99
16364;436;T436Q441;TROY;QUIGLEY;TROY.QUIGLEY@sakilacustomer.org;565;Vancouver;20;Canada;"317E";16364;2022-05-30;2022;5;30;2;16364;2;1;30;20220605;5.99
16370;438;B438L443;BARRY;LOVELACE;BARRY.LOVELACE@sakilacustomer.org;272;Kitwe;109;Zambia;"15AF";16370;2022-05-31;2022;5;31;2;16370;2;1;74;20220605;6.99
16372;439;A439F444;ALEXANDER;FENNELL;ALEXANDER.FENNELL@sakilacustomer.org;70;Bergamo;49;Italy;"1E74";16372;2022-05-27;2022;5;27;2;16372;8;1;146;20220530;0.99
16374;440;B440C445;BERNARD;COLBY;BERNARD.COLBY@sakilacustomer.org;144;Dhule (Dhulia);44;India;CF87;16374;2022-05-30;2022;5;30;2;16374;1;1;181;20220603;4.99
16383;445;M445F450;MICHEAL;FORMAN;MICHEAL.FORMAN@sakilacustomer.org;161;Escobar;6;Argentina;E7F8;16383;2022-05-30;2022;5;30;2;16383;15;1;138;20220603;2.99
16389;448;M448B453;MIGUEL;BETANCOURT;MIGUEL.BETANCOURT@sakilacustomer.org;160;Erlangen;38;Germany;C00E;16389;2022-05-26;2022;5;26;2;16389;10;1;74;20220527;4.99
16391;449;O449A454;OSCAR;AQUINO;OSCAR.AQUINO@sakilacustomer.org;481;Sirjan;46;Iran;"37F2";16391;2022-05-26;2022;5;26;2;16391;15;1;188;20220530;4.99
31645;241;H241L245;HEIDI;LARSON;HEIDI.LARSON@sakilacustomer.org;578;Xiangfan;23;China;C5FF;31645;2022-07-11;2022;7;11;3;31645;9;1;88;20220720;6.99
31648;241;H241L245;HEIDI;LARSON;HEIDI.LARSON@sakilacustomer.org;578;Xiangfan;23;China;C5FF;31648;2022-07-27;2022;7;27;3;31648;7;1;186;20220729;2.99
31649;241;H241L245;HEIDI;LARSON;HEIDI.LARSON@sakilacustomer.org;578;Xiangfan;23;China;C5FF;31649;2022-07-28;2022;7;28;3;31649;5;1;81;20220805;2.99
31654;242;G242F246;GLENDA;FRAZIER;GLENDA.FRAZIER@sakilacustomer.org;422;Qinhuangdao;23;China;C5FF;31654;2022-07-06;2022;7;6;3;31654;1;1;119;20220707;0.99
31663;243;L243B247;LYDIA;BURKE;LYDIA.BURKE@sakilacustomer.org;454;San Miguel de Tucumn;6;Argentina;E7F8;31663;2022-07-06;2022;7;6;3;31663;6;1;9;20220709;4.99
31666;243;L243B247;LYDIA;BURKE;LYDIA.BURKE@sakilacustomer.org;454;San Miguel de Tucumn;6;Argentina;E7F8;31666;2022-07-11;2022;7;11;3;31666;4;1;169;20220719;3.99
31674;243;L243B247;LYDIA;BURKE;LYDIA.BURKE@sakilacustomer.org;454;San Miguel de Tucumn;6;Argentina;E7F8;31674;2022-07-31;2022;7;31;3;31674;10;1;21;20220807;5.99
31676;244;V244H248;VIOLA;HANSON;VIOLA.HANSON@sakilacustomer.org;294;Lapu-Lapu;75;Philippines;EEF5;31676;2022-07-09;2022;7;9;3;31676;6;1;63;20220711;4.99
31677;244;V244H248;VIOLA;HANSON;VIOLA.HANSON@sakilacustomer.org;294;Lapu-Lapu;75;Philippines;EEF5;31677;2022-07-09;2022;7;9;3;31677;9;1;157;20220710;0.99
31703;245;C245D249;COURTNEY;DAY;COURTNEY.DAY@sakilacustomer.org;553;Uijongbu;86;South Korea;F2E2;31703;2022-07-31;2022;7;31;3;31703;15;1;111;20220807;6.99
31706;246;M246M250;MARIAN;MENDOZA;MARIAN.MENDOZA@sakilacustomer.org;328;Maring;15;Brazil;CD6C;31706;2022-07-08;2022;7;8;3;31706;14;1;38;20220711;4.99
31708;246;M246M250;MARIAN;MENDOZA;MARIAN.MENDOZA@sakilacustomer.org;328;Maring;15;Brazil;CD6C;31708;2022-07-09;2022;7;9;3;31708;14;1;179;20220710;0.99
31714;247;S247M251;STELLA;MORENO;STELLA.MORENO@sakilacustomer.org;124;Coacalco de Berriozbal;60;Mexico;C350;31714;2022-07-08;2022;7;8;3;31714;15;1;163;20220710;2.99
31715;247;S247M251;STELLA;MORENO;STELLA.MORENO@sakilacustomer.org;124;Coacalco de Berriozbal;60;Mexico;C350;31715;2022-07-08;2022;7;8;3;31715;10;1;191;20220713;2.99
31718;247;S247M251;STELLA;MORENO;STELLA.MORENO@sakilacustomer.org;124;Coacalco de Berriozbal;60;Mexico;C350;31718;2022-07-28;2022;7;28;3;31718;7;1;126;20220806;5.99
31719;248;C248B252;CAROLINE;BOWMAN;CAROLINE.BOWMAN@sakilacustomer.org;520;Tallahassee;103;United States;C5AB;31719;2022-07-06;2022;7;6;3;31719;9;1;156;20220710;0.99
31721;248;C248B252;CAROLINE;BOWMAN;CAROLINE.BOWMAN@sakilacustomer.org;520;Tallahassee;103;United States;C5AB;31721;2022-07-08;2022;7;8;3;31721;14;1;28;20220711;0.99
31728;249;D249M253;DORA;MEDINA;DORA.MEDINA@sakilacustomer.org;535;Tianjin;23;China;C5FF;31728;2022-07-10;2022;7;10;3;31728;11;1;130;20220719;3.99
